"Step","2017","433010"
"Annabelle: Creation","2017","396422"
"The Glass Castle","2017","336000"
"Good Time","2017","429200"
"Ingrid Goes West","2017","411741"
"The Nut Job 2: Nutty by Nature","2017","335777"
"The Only Living Boy in New York","2017","95608"
"Mune: Guardian of the Moon","2017","323661"
"The Hitman's Bodyguard","2017","390043"
"Logan Lucky","2017","399170"
"What Happened to Monday","2017","406990"
"Lemon","2017","428585"
"Patti Cake$","2017","426256"
"Leap!","2017","531182"
"All Saints","2017","450806"
"Beach Rats","2017","426238"
"Served Like A Girl","2017","438447"
"Home Again","2017","427900"
"Downsizing","2017","301337"
"Darkest Hour","2017","399404"
"Film Stars Don't Die in Liverpool","2017","398174"
"Lady Bird","2017","391713"
"Tulip Fever","2017","257785"
"Unlocked","2017","291276"
"Battle of the Sexes","2017","369192"
"Three Billboards Outside Ebbing, Missouri","2017","359940"
"It","2017","346364"
"Los Buscadores","2017","430219"
"I, Tonya","2017","389015"
"Molly's Game","2017","396371"
"9/11","2017","455558"
"The Good Catholic","2017","458836"
"Gun Shy","2017","430682"
"Napping Princess","2017","428288"
"American Assassin","2017","415842"
"Mother!","2017","381283"
"Brad's Status","2017","425980"
"The Lego Ninjago Movie","2017","274862"
"Kingsman: The Golden Circle","2017","343668"
"Goodbye Christopher Robin","2017","418680"
"Marshall","2017","392982"
"Stronger","2017","395993"
"Loving Vincent","2017","339877"
"Victoria & Abdul","2017","423899"
"Woodshock","2017","396777"
"My Little Pony: The Movie","2017","335360"
"Jeepers Creepers 3","2017","55341"
"American Made","2017","337170"
"Flatliners","2017","400710"
"Mark Felt: The Man Who Brought Down the White House","2017","390061"
"Blade Runner 2049","2017","335984"
"The Mountain Between Us","2017","290512"
"The Florida Project","2017","394117"
"Brawl in Cell Block 99","2017","398175"
"Outrage Coda","2017","452323"
"Thor: Ragnarok","2017","284053"
"Happy Death Day","2017","440021"
"The Foreigner","2017","379149"
"Breathe","2017","300669"
"Professor Marston and the Wonder Women","2017","420622"
"Blood Money","2017","422821"
"Wonder Wheel","2017","429189"
"Coco","2017","354912"
"Boo 2! A Madea Halloween","2017","459202"
"Geostorm","2017","274855"
"Only the Brave","2017","395991"
"The Snowman","2017","372343"
"The Killing of a Sacred Deer","2017","399057"
"Leatherface","2017","300665"
"Same Kind of Different as Me","2017","300687"
"Justice League","2017","141052"
"Jigsaw","2017","298250"
"Suburbicon","2017","395458"
"Thank You for Your Service","2017","347629"
"All I See Is You","2017","345923"
"Novitiate","2017","411976"
"The Unknown Soldier","2017","400728"
"Amityville: The Awakening","2017","203835"
"Murder on the Orient Express","2017","392044"
"A Bad Moms Christmas","2017","431530"
"Last Flag Flying","2017","419709"
"My Friend Dahmer","2017","445040"
"Daddy's Home 2","2017","419680"
"Pokémon the Movie: I Choose You!","2017","436931"
"Paddington 2","2017","346648"
"The Man Who Invented Christmas","2017","450322"
"Mayhem","2017","429733"
"The Star","2017","355547"
"Wonder","2017","297762"
"Cook Off!","2017","524034"
"Mr. Roosevelt","2017","424510"
"Roman J. Israel, Esq.","2017","413362"
"Call Me by Your Name","2017","398818"
"Pitch Perfect 3","2017","353616"
"The Shape of Water","2017","399055"
"Slumber","2017","463602"
"The Disaster Artist","2017","371638"
"Jumanji: Welcome to the Jungle","2017","353486"
"The Greatest Showman","2017","316029"
"Just Getting Started","2017","398177"
"Star Wars: The Last Jedi","2017","181808"
"Ferdinand","2017","364689"
"Phantom Thread","2017","400617"
"The Post","2017","446354"
"Beyond Skyline","2017","271404"
"Permanent","2017","450438"
"All the Money in the World","2017","446791"
"Bright","2017","400106"
"Father Figures","2017","354861"
"Hostiles","2017","384680"
"Crooked House","2017","419835"
"Insidious: The Last Key","2018","406563"
"The Strange Ones","2018","426258"
"Stratton","2018","348389"
"Sweet Country","2018","468210"
"The Commuter","2018","399035"
"Proud Mary","2018","442064"
"Acts of Violence","2018","479040"
"Freak Show","2018","440424"
"Vazante","2018","436355"
"Mary and the Witch's Flower","2018","430447"
"12 Strong","2018","429351"
"Den of Thieves","2018","449443"
"Forever My Girl","2018","417261"
"Maze Runner: The Death Cure","2018","336843"
"The Insult","2018","489749"
"Please Stand By","2018","338768"
"Winchester","2018","416234"
"A Fantastic Woman","2018","429191"
"Armed","2018","483315"
"The Cloverfield Paradox","2018","384521"
"Peter Rabbit","2018","381719"
"Fifty Shades Freed","2018","337167"
"The 15:17 to Paris","2018","453201"
"La Boda de Valentina","2018","498919"
"Kri","2018","493479"
"Permission","2018","390059"
"Monster Family","2018","454699"
"Golden Exits","2018","407719"
"Black Panther","2018","284054"
"Early Man","2018","387592"
"Loveless","2018","429174"
"The Party","2018","415401"
"Nostalgia","2018","442709"
"Black '47","2018","438145"
"Samson","2018","474392"
"Game Night","2018","445571"
"Annihilation","2018","300668"
"Every Day","2018","465136"
"The Cured","2018","469721"
"The Lodgers","2018","429467"
"Red Sparrow","2018","401981"
"Death Wish","2018","395990"
"The Vanishing of Sidney Hall","2018","353066"
"Foxtrot","2018","444431"
"Pickings","2018","457312"
"A Wrinkle in Time","2018","407451"
"Gringo","2018","340022"
"Thoroughbreds","2018","397722"
"The Death of Stalin","2018","402897"
"The Leisure Seeker","2018","449749"
"The Strangers: Prey at Night","2018","371608"
"The Hurricane Heist","2018","430040"
"Tomb Raider","2018","338970"
"Love, Simon","2018","449176"
"I Can Only Imagine","2018","470878"
"7 Days in Entebbe","2018","433627"
"Furlough","2018","502426"
"Josie","2018","414187"
"Flower","2018","421471"
"Pacific Rim: Uprising","2018","268896"
"Isle of Dogs","2018","399174"
"Sherlock Gnomes","2018","370567"
"Unsane","2018","467660"
"Paul, Apostle of Christ","2018","476968"
"Final Portrait","2018","345317"
"Midnight Sun","2018","419478"
"Followers","2018","465155"
"Ready Player One","2018","333339"
"Tyler Perry's Acrimony","2018","464502"
"God's Not Dead: A Light in Darkness","2018","454286"
"Gemini","2018","412302"
"The Last Movie Star","2018","451204"
"A Quiet Place","2018","447332"
"Blockers","2018","437557"
"You Were Never Really Here","2018","398181"
"Chappaquiddick","2018","432301"
"Pandas","2018","497802"
"Lean on Pete","2018","407890"
"The Miracle Season","2018","425373"
"Beirut","2018","399248"
"Rampage","2018","427641"
"Truth or Dare","2018","460019"
"The Rider","2018","453278"
"Sgt. Stubby: An American Hero","2018","433694"
"I Feel Pretty","2018","460668"
"Super Troopers 2","2018","50022"
"Traffik","2018","473149"
"Liz and the Blue Bird","2018","482150"
"Avengers: Infinity War","2018","299536"
"Disobedience","2018","419743"
"Backstabbing for Beginners","2018","476678"
"Kings","2018","408873"
"Overboard","2018","454619"
"Tully","2018","400579"
"Bad Samaritan","2018","467632"
"The Cleanse","2018","298096"
"The Guardians","2018","509910"
"Life of the Party","2018","399796"
"Breaking In","2018","497814"
"The Seagull","2018","341735"
"Terminal","2018","385332"
"Revenge","2018","467938"
"Deadpool 2","2018","383498"
"Book Club","2018","502682"
"First Reformed","2018","458737"
"Pope Francis: A Man of His Word","2018","505205"
"Show Dogs","2018","425148"
"Solo: A Star Wars Story","2018","348350"
"How to Talk to Girls at Parties","2018","341689"
"In Darkness","2018","417643"
"Future World","2018","411135"
"Action Point","2018","454283"
"Adrift","2018","429300"
"Upgrade","2018","500664"
"American Animals","2018","489931"
"Social Animals","2018","506407"
"Ocean's 8","2018","402900"
"Won't You Be My Neighbor?","2018","490003"
"Hereditary","2018","493922"
"Hotel Artemis","2018","406761"
"Superfly","2018","500475"
"Incredibles 2","2018","260513"
"Tag","2018","455980"
"On Chesil Beach","2018","391714"
"Gotti","2018","339103"
"Jurassic World: Fallen Kingdom","2018","351286"
"Boundaries","2018","447682"
"Damsel","2018","414018"
"The Domestics","2018","426814"
"Sicario: Day of the Soldado","2018","400535"
"Leave No Trace","2018","443463"
"Uncle Drew","2018","474335"
"Woman Walks Ahead","2018","396373"
"The First Purge","2018","442249"
"Ant-Man and the Wasp","2018","363088"
"Sorry to Bother You","2018","424781"
"Whitney","2018","507256"
"Hotel Transylvania 3: Summer Vacation","2018","400155"
"Skyscraper","2018","447200"
"Eighth Grade","2018","489925"
"Don't Worry, He Won't Get Far on Foot","2018","443009"
"Shock and Awe","2018","476335"
"Mamma Mia! Here We Go Again","2018","458423"
"The Equalizer 2","2018","345887"
"Blindspotting","2018","489930"
"Unfriended: Dark Web","2018","505058"
"Bleach","2018","420426"
"Gauguin – Voyage de Tahiti","2018","446132"
"Mission: Impossible – Fallout","2018","353081"
"Teen Titans Go! To the Movies","2018","474395"
"Detective Dee: The Four Heavenly Kings","2018","506763"
"Hot Summer Nights","2018","347866"
"Puzzle","2018","492998"
"Christopher Robin","2018","420814"
"The Darkest Minds","2018","445651"
"The Spy Who Dumped Me","2018","454992"
"The Miseducation of Cameron Post","2018","426613"
"Never Goin' Back","2018","490005"
"Dog Days","2018","477510"
"The Meg","2018","345940"
"BlacKkKlansman","2018","487558"
"Slender Man","2018","439015"
"A Prayer Before Dawn","2018","448776"
"Crazy Rich Asians","2018","455207"
"Alpha","2018","399360"
"Mile 22","2018","347375"
"The Wife","2018","340613"
"Billionaire Boys Club","2018","385360"
"Juliet, Naked","2018","458344"
"Down a Dark Hall","2018","421792"
"The Happytime Murders","2018","412988"
"Searching","2018","489999"
"Papillon","2018","433498"
"A.X.L.","2018","438590"
"Operation Finale","2018","493551"
"Kin","2018","425505"
"The Little Stranger","2018","455108"
"Destination Wedding","2018","489929"
"The Nun","2018","439079"
"Peppermint","2018","458594"
"The Predator","2018","346910"
"White Boy Rick","2018","438808"
"A Simple Favor","2018","484247"
"The Children Act","2018","467936"
"Lizzie","2018","460071"
"Unbroken: Path to Redemption","2018","506680"
"The House with a Clock in Its Walls","2018","463821"
"Life Itself","2018","446696"
"The Sisters Brothers","2018","440161"
"Assassination Nation","2018","446101"
"Colette","2018","454652"
"Fahrenheit 11/9","2018","532908"
"My Son","2018","563672"
"Love, Gilda","2018","511972"
"My Hero Academia: Two Heroes","2018","505262"
"Smallfoot","2018","446894"
"Night School","2018","454293"
"The Old Man & the Gun","2018","429203"
"Hell Fest","2018","429476"
"Venom","2018","335983"
"A Star Is Born","2018","332562"
"The Hate U Give","2018","470044"
"The Happy Prince","2018","427214"
"First Man","2018","369972"
"Bad Times at the El Royale","2018","446021"
"Goosebumps 2: Haunted Halloween","2018","442062"
"Beautiful Boy","2018","451915"
"The Oath","2018","520596"
"Gosnell: The Trial of America's Biggest Serial Killer","2018","537751"
"Halloween","2018","948"
"Can You Ever Forgive Me?","2018","401847"
"Mid90s","2018","437586"
"Wildlife","2018","417812"
"What They Had","2018","451919"
"Hunter Killer","2018","399402"
"Johnny English Strikes Again","2018","463272"
"Suspiria","2018","361292"
"Indivisible","2018","514407"
"Bullitt County","2018","502791"
"Bohemian Rhapsody","2018","424694"
"The Nutcracker and the Four Realms","2018","426543"
"Nobody's Fool","2018","514619"
"Boy Erased","2018","472451"
"A Private War","2018","475132"
"Bodied","2018","431491"
"The Front Runner","2018","476764"
"The Grinch","2018","360920"
"The Girl in the Spider's Web","2018","446807"
"Overlord","2018","438799"
"Fantastic Beasts: The Crimes of Grindelwald","2018","338952"
"Widows","2018","401469"
"Instant Family","2018","491418"
"Ralph Breaks the Internet","2018","404368"
"Creed II","2018","480530"
"Robin Hood","2018","375588"
"Green Book","2018","490132"
"Roma","2018","426426"
"The Favourite","2018","375262"
"Shoplifters","2018","505192"
"Pokémon the Movie: The Power of Us","2018","494407"
"Mowgli: Legend of the Jungle","2018","407436"
"2.0","2018","373449"
"The Possession of Hannah Grace","2018","434555"
"Anna and the Apocalypse","2018","461928"
"Capernaum","2018","517814"
"Mary Queen of Scots","2018","457136"
"Ben Is Back","2018","492452"
"Spider-Man: Into the Spider-Verse","2018","324857"
"Mortal Engines","2018","428078"
"The Mule","2018","504172"
"If Beale Street Could Talk","2018","465914"
"Mary Poppins Returns","2018","400650"
"Aquaman","2018","297802"
"Bumblebee","2018","424783"
"Welcome to Marwen","2018","351044"
"Second Act","2018","503616"
"Cold War","2018","517104"
"Holmes & Watson","2018","426563"
"Vice","2018","429197"
"On the Basis of Sex","2018","339380"
"Destroyer","2018","471507"
"Black Mirror: Bandersnatch","2018","569547"
